/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-01.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-02.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-03.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-04.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-05.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-06.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-07.jpg	3000x2000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-08.jpg	3000x2011
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-09.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-10.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-11.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-12.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-13.jpeg	427x640
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-14.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-15.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-16.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-17.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-18.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-19.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-20.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-21.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-22.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-23.jpg	1993x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-24.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-25.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-26.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-27.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-28.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-29.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-30.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-31.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-32.jpg	3000x2000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-33.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-34.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-35.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-36.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-37.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-38.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-39.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-40.jpg	3000x2932
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-41.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-42.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-43.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-44.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-45.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-46.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-47.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-48.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-49.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-50.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-51.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-52.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-53.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-54.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-55.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-56.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-57.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-58.jpg	2000x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-59.jpg	2002x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-60.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-61.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-62.jpg	2000x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-63.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-64.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-65.jpg	1993x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-66.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-67.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-68.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-69.jpg	3000x2000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-70.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-71.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-72.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-73.jpg	3000x2000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-74.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-75.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-76.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-77.jpg	2002x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-78.jpg	2026x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-79.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-80.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-81.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-82.jpg	3000x2000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-83.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-84.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-85.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-86.jpg	2002x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-87.jpg	3000x1986
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-88.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-89.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-90.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-91.jpg	3000x2001
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-92.jpg	3000x2002
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-93.jpg	3000x1993
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-94.jpg	2001x3000
/Users/thecave/Documents/Codex/2026-04-29/here-is-the-website-i-am/assets/food/live-food-original-urls.tsv	<nil>x<nil>
